series_id,market,gender,category,trend_label,model,rmse,r2
us_female_outerwear_20,us,female,outerwear,declining,seasonal_naive,0.0,1.0
us_female_outerwear_21,us,female,outerwear,increasing,seasonal_naive,0.05494433386457793,0.9691149413368844
us_female_outerwear_22,us,female,outerwear,increasing,seasonal_naive,0.11625529661282095,0.6303092823645773
us_female_outerwear_23,us,female,outerwear,declining,seasonal_naive,0.03228585891382479,-772.3565137673312
us_female_outerwear_24,us,female,outerwear,declining,seasonal_naive,0.05515453294401752,0.13266085415847595
us_female_outerwear_25,us,female,outerwear,increasing,seasonal_naive,0.1658635798044408,-2.0846878900160335
us_female_outerwear_26,us,female,outerwear,declining,seasonal_naive,0.12000275658138644,-0.7216143652347848
us_female_outerwear_27,us,female,outerwear,increasing,seasonal_naive,0.18131435823857137,-4.379807069651406
us_female_outerwear_28,us,female,outerwear,declining,seasonal_naive,0.04784806890410903,0.9710932864779929
us_female_outerwear_29,us,female,outerwear,increasing,seasonal_naive,0.13993223150762873,0.2429218186485459
us_female_outerwear_3,us,female,outerwear,declining,seasonal_naive,0.0689344586916903,0.8978757325811182
us_female_outerwear_30,us,female,outerwear,increasing,seasonal_naive,0.0792212178847175,0.9381844419738798
us_female_outerwear_31,us,female,outerwear,increasing,seasonal_naive,0.0898110227737896,0.855145372823852
us_female_outerwear_32,us,female,outerwear,declining,seasonal_naive,0.15406488023182577,0.6431773593050989
us_female_outerwear_33,us,female,outerwear,declining,seasonal_naive,0.07661031798588726,0.9178851507123669
us_female_outerwear_34,us,female,outerwear,increasing,seasonal_naive,0.08386341013875205,0.8429391638397228
us_female_outerwear_35,us,female,outerwear,increasing,seasonal_naive,0.16314819164438238,-0.5532944485547244
us_female_outerwear_36,us,female,outerwear,increasing,seasonal_naive,0.08743506954205642,0.16943528031161892
us_female_outerwear_37,us,female,outerwear,flat,seasonal_naive,0.0,1.0
us_female_outerwear_38,us,female,outerwear,increasing,seasonal_naive,0.16038750336380864,0.2795371043967335
us_female_outerwear_39,us,female,outerwear,declining,seasonal_naive,0.10901112735051204,-1.459677792749543
us_female_outerwear_4,us,female,outerwear,flat,seasonal_naive,0.0,1.0
us_female_outerwear_40,us,female,outerwear,declining,seasonal_naive,0.06266122684019693,0.3219169441452777
us_female_outerwear_41,us,female,outerwear,increasing,seasonal_naive,0.05387722495691451,0.8518135902159408
us_female_outerwear_42,us,female,outerwear,increasing,seasonal_naive,0.13862157752095033,0.31895886670852946
us_female_outerwear_43,us,female,outerwear,declining,seasonal_naive,0.15469416200785985,0.5912019730317573
us_female_outerwear_44,us,female,outerwear,increasing,seasonal_naive,0.16055834916084233,0.13263536529655273
us_female_outerwear_45,us,female,outerwear,declining,seasonal_naive,0.11541347434405805,-4.394835977719451
us_female_outerwear_46,us,female,outerwear,increasing,seasonal_naive,0.10645340328938016,0.27486778842709136
us_female_outerwear_47,us,female,outerwear,increasing,seasonal_naive,0.14053759956679152,0.6672094129218941
us_female_outerwear_48,us,female,outerwear,increasing,seasonal_naive,0.09726050109708793,0.9263839701760312
us_female_outerwear_49,us,female,outerwear,increasing,seasonal_naive,0.14215971999515628,-0.6893177490704905
us_female_outerwear_5,us,female,outerwear,declining,seasonal_naive,0.06892114965715654,0.8997101368412682
us_female_outerwear_50,us,female,outerwear,declining,seasonal_naive,0.006921762024434429,0.0
us_female_outerwear_51,us,female,outerwear,increasing,seasonal_naive,0.17865310915000843,-3.304500244902247
us_female_outerwear_52,us,female,outerwear,declining,seasonal_naive,0.19984916348548365,0.058509953081408494
us_female_outerwear_53,us,female,outerwear,declining,seasonal_naive,0.013764608784770788,0.0
us_female_outerwear_54,us,female,outerwear,declining,seasonal_naive,0.101469991403512,-0.4931578032037258
us_female_outerwear_55,us,female,outerwear,increasing,seasonal_naive,0.13144982206066233,0.0022320517514375915
us_female_outerwear_56,us,female,outerwear,increasing,seasonal_naive,0.13364826491026435,-0.8810253130954608
us_female_outerwear_57,us,female,outerwear,declining,seasonal_naive,0.08427656498292792,0.5636930525007829
us_female_outerwear_58,us,female,outerwear,increasing,seasonal_naive,0.09630894010490662,0.684282953514216
us_female_outerwear_59,us,female,outerwear,increasing,seasonal_naive,0.13050871475551806,0.8061736316716752
us_female_outerwear_6,us,female,outerwear,declining,seasonal_naive,0.0,1.0
us_female_outerwear_60,us,female,outerwear,declining,seasonal_naive,0.053072544164869,0.9409081786960278
us_female_outerwear_61,us,female,outerwear,increasing,seasonal_naive,0.1397318180863793,0.4355130035297876
us_female_outerwear_62,us,female,outerwear,declining,seasonal_naive,0.1397125585677736,-8.612161873365967
us_female_outerwear_63,us,female,outerwear,flat,seasonal_naive,0.0,1.0
us_female_outerwear_64,us,female,outerwear,increasing,seasonal_naive,0.07042164970116743,0.9447789837838414
us_female_outerwear_65,us,female,outerwear,flat,seasonal_naive,0.03436197802926545,0.9888877167625145
us_female_outerwear_66,us,female,outerwear,declining,seasonal_naive,0.10062428786329557,0.7584778135962005
us_female_outerwear_67,us,female,outerwear,declining,seasonal_naive,0.003481236350375407,0.0
us_female_outerwear_68,us,female,outerwear,declining,seasonal_naive,0.12430804278480426,-9.689454736840174
us_female_outerwear_69,us,female,outerwear,declining,seasonal_naive,0.06199127039251229,-7.547001626216636
us_female_outerwear_7,us,female,outerwear,declining,seasonal_naive,0.08662759461901853,-4.51086012076852
us_female_outerwear_70,us,female,outerwear,flat,seasonal_naive,0.0,1.0
us_female_outerwear_71,us,female,outerwear,increasing,seasonal_naive,0.16167635254011606,0.3454002498076125
us_female_outerwear_72,us,female,outerwear,increasing,seasonal_naive,0.08516206076758218,0.9350586289093826
us_female_outerwear_73,us,female,outerwear,declining,seasonal_naive,0.14731549144568257,-0.7773054218310191
us_female_outerwear_74,us,female,outerwear,increasing,seasonal_naive,0.09955196889936732,0.18909822764957518
us_female_outerwear_75,us,female,outerwear,declining,seasonal_naive,0.09052254629536247,0.8854970566220616
us_female_outerwear_76,us,female,outerwear,declining,seasonal_naive,0.13294614149987172,0.5953865110118701
us_female_outerwear_77,us,female,outerwear,flat,seasonal_naive,0.017360217478539677,0.9755219271364686
us_female_outerwear_78,us,female,outerwear,increasing,seasonal_naive,0.17365130305431914,-2.775723984448615
us_female_outerwear_79,us,female,outerwear,increasing,seasonal_naive,0.10547602921721624,0.8032962994132892
us_female_outerwear_8,us,female,outerwear,flat,seasonal_naive,0.0,1.0
us_female_outerwear_80,us,female,outerwear,declining,seasonal_naive,0.19632754324134818,-0.7996628946797932
us_female_outerwear_81,us,female,outerwear,increasing,seasonal_naive,0.14590774304002135,0.2536580464739069
us_female_outerwear_82,us,female,outerwear,increasing,seasonal_naive,0.148961109914202,0.6084213155358738
us_female_outerwear_83,us,female,outerwear,increasing,seasonal_naive,0.06619852653846107,0.6044075050555967
us_female_outerwear_84,us,female,outerwear,declining,seasonal_naive,0.07558979176349315,0.5005020188085054
us_female_outerwear_85,us,female,outerwear,declining,seasonal_naive,0.05872460208886522,0.377504367520455
us_female_outerwear_86,us,female,outerwear,declining,seasonal_naive,0.09291851598254648,-198.34048044596992
us_female_outerwear_87,us,female,outerwear,increasing,seasonal_naive,0.12419553589525527,0.8232095189047147
us_female_outerwear_88,us,female,outerwear,declining,seasonal_naive,0.0,1.0
us_female_outerwear_89,us,female,outerwear,declining,seasonal_naive,0.09402441769111466,0.1446801205247643
us_female_outerwear_9,us,female,outerwear,increasing,seasonal_naive,0.1366507375380151,0.6725043426213583
us_female_outerwear_90,us,female,outerwear,increasing,seasonal_naive,0.15549463412398723,-0.19933812452303323
us_female_outerwear_91,us,female,outerwear,increasing,seasonal_naive,0.17429388996888337,-0.4022913125281955
us_female_outerwear_92,us,female,outerwear,increasing,seasonal_naive,0.1035810840841884,0.484917993250637
us_female_outerwear_93,us,female,outerwear,declining,seasonal_naive,0.07405666414054013,0.926256300337768
us_female_outerwear_94,us,female,outerwear,flat,seasonal_naive,0.12096585039663757,0.8186445384704
us_female_outerwear_95,us,female,outerwear,increasing,seasonal_naive,0.13959266387413186,0.04299953831735326
us_female_outerwear_96,us,female,outerwear,increasing,seasonal_naive,0.0841345466448957,0.8570633058352539
us_female_outerwear_97,us,female,outerwear,increasing,seasonal_naive,0.09121476748212605,0.8350598678630687
us_female_outerwear_98,us,female,outerwear,increasing,seasonal_naive,0.11570711942107109,0.4805007341479942
us_female_outerwear_99,us,female,outerwear,declining,seasonal_naive,0.004847506312850619,0.0
us_female_shoes_0,us,female,shoes,declining,seasonal_naive,0.057250682925294394,0.0
us_female_shoes_1,us,female,shoes,declining,seasonal_naive,0.07810294526849228,0.09062263760259115
us_female_shoes_10,us,female,shoes,increasing,seasonal_naive,0.13584232167054858,-0.0637279136781046
us_female_shoes_11,us,female,shoes,increasing,seasonal_naive,0.15949725731402703,0.07906612089648224
us_female_shoes_12,us,female,shoes,flat,seasonal_naive,0.04379237112650464,0.5720486760922829
us_female_shoes_13,us,female,shoes,increasing,seasonal_naive,0.1116962941780192,0.8738150421428961
us_female_shoes_14,us,female,shoes,flat,seasonal_naive,0.08548528427796977,0.5721532866205802
us_female_shoes_15,us,female,shoes,declining,seasonal_naive,0.0,1.0
us_female_shoes_16,us,female,shoes,flat,seasonal_naive,0.0,1.0
us_female_shoes_17,us,female,shoes,declining,seasonal_naive,0.07586953215522642,0.5614032586848521
us_female_shoes_18,us,female,shoes,flat,seasonal_naive,0.0,1.0
us_female_shoes_19,us,female,shoes,increasing,seasonal_naive,0.0891354110578644,0.9396313704325719
us_female_shoes_2,us,female,shoes,declining,seasonal_naive,0.028350738035479314,0.0
us_female_shoes_20,us,female,shoes,declining,seasonal_naive,0.09875145630465537,-0.29147733335284776
us_female_shoes_21,us,female,shoes,increasing,seasonal_naive,0.15709446246473577,0.34074280975083737
us_female_shoes_22,us,female,shoes,increasing,seasonal_naive,0.12464506661371642,0.654079208766277
us_female_shoes_23,us,female,shoes,increasing,seasonal_naive,0.15373990212696473,-0.49777329305977935
us_female_shoes_24,us,female,shoes,declining,seasonal_naive,0.0961200230528498,-5.150986623023508
us_female_shoes_25,us,female,shoes,increasing,seasonal_naive,0.10143796398110597,0.9237265464510358
us_female_shoes_26,us,female,shoes,declining,seasonal_naive,0.0,1.0
us_female_shoes_27,us,female,shoes,increasing,seasonal_naive,0.11084479231334499,0.6730110518182999
us_female_shoes_28,us,female,shoes,increasing,seasonal_naive,0.10663278160405543,-0.17230735156961163
us_female_shoes_29,us,female,shoes,increasing,seasonal_naive,0.11226178120549682,0.7017750989987048
us_female_shoes_3,us,female,shoes,flat,seasonal_naive,0.04473572055850897,0.515952067559536
us_female_shoes_30,us,female,shoes,flat,seasonal_naive,0.023674512934716934,0.9632184772546372
us_female_shoes_31,us,female,shoes,increasing,seasonal_naive,0.13439655621406613,0.5766266958560644
us_female_shoes_32,us,female,shoes,declining,seasonal_naive,0.0,1.0
us_female_shoes_33,us,female,shoes,flat,seasonal_naive,0.0,1.0
us_female_shoes_34,us,female,shoes,increasing,seasonal_naive,0.1169607168198937,0.49209192479705544
us_female_shoes_35,us,female,shoes,increasing,seasonal_naive,0.11464911324950201,-0.9352257760912375
us_female_shoes_36,us,female,shoes,flat,seasonal_naive,0.0,1.0
us_female_shoes_37,us,female,shoes,flat,seasonal_naive,0.04939103995095252,0.9794129643894194
us_female_shoes_38,us,female,shoes,increasing,seasonal_naive,0.09163598817750218,0.9046670547225727
us_female_shoes_39,us,female,shoes,declining,seasonal_naive,0.028978873604324402,0.0
us_female_shoes_4,us,female,shoes,flat,seasonal_naive,0.0,1.0
us_female_shoes_40,us,female,shoes,declining,seasonal_naive,0.06082312472678986,0.9512249081680829
us_female_shoes_41,us,female,shoes,increasing,seasonal_naive,0.11109970775644788,0.71403710901933
us_female_shoes_42,us,female,shoes,increasing,seasonal_naive,0.035111182145041324,0.9887002078772269
us_female_shoes_43,us,female,shoes,increasing,seasonal_naive,0.14060729490120366,0.6491270294861742
us_female_shoes_44,us,female,shoes,declining,seasonal_naive,0.0,1.0
us_female_shoes_45,us,female,shoes,flat,seasonal_naive,0.08346011980672272,0.8443887334603629
us_female_shoes_46,us,female,shoes,declining,seasonal_naive,0.07734042566833467,0.8638453569482372
us_female_shoes_47,us,female,shoes,declining,seasonal_naive,0.04286235488497378,0.7642827900452307
us_female_shoes_48,us,female,shoes,declining,seasonal_naive,0.11718157200236927,-5.513017706563146
us_female_shoes_49,us,female,shoes,flat,seasonal_naive,0.1432774834982493,0.8175023984893546
us_female_shoes_5,us,female,shoes,declining,seasonal_naive,0.0,1.0
us_female_shoes_50,us,female,shoes,flat,seasonal_naive,0.0,1.0
us_female_shoes_51,us,female,shoes,flat,seasonal_naive,0.06257322462827598,0.9721006404279801
us_female_shoes_52,us,female,shoes,declining,seasonal_naive,0.0881083787821346,0.7075078006093407
us_female_shoes_53,us,female,shoes,flat,seasonal_naive,0.0,1.0
us_female_shoes_54,us,female,shoes,flat,seasonal_naive,0.0,1.0
us_female_shoes_55,us,female,shoes,increasing,seasonal_naive,0.1287390691031148,0.047764309842905917
us_female_shoes_56,us,female,shoes,increasing,seasonal_naive,0.10328427373551197,0.8816231649541371
us_female_shoes_57,us,female,shoes,declining,seasonal_naive,0.10232688396514712,-57.44013631245064
us_female_shoes_58,us,female,shoes,increasing,seasonal_naive,0.08671543174435288,0.8896094362022254
us_female_shoes_59,us,female,shoes,declining,seasonal_naive,0.0,1.0
us_female_shoes_6,us,female,shoes,increasing,seasonal_naive,0.0725403623235011,0.7458367286796532
us_female_shoes_60,us,female,shoes,declining,seasonal_naive,0.05454554095107841,0.8991421995691494
us_female_shoes_61,us,female,shoes,declining,seasonal_naive,0.0,1.0
us_female_shoes_62,us,female,shoes,declining,seasonal_naive,0.027795775631897158,0.9458852590320024
us_female_shoes_63,us,female,shoes,increasing,seasonal_naive,0.14971673968095384,-0.5874536383839273
us_female_shoes_64,us,female,shoes,declining,seasonal_naive,0.08587505317656334,0.5140791876542447
us_female_shoes_65,us,female,shoes,declining,seasonal_naive,0.07064824392085667,0.9316649365371873
us_female_shoes_66,us,female,shoes,increasing,seasonal_naive,0.10030790495684125,0.859150910846488
us_female_shoes_67,us,female,shoes,flat,seasonal_naive,0.05416679962642861,0.954783875272381
us_female_shoes_68,us,female,shoes,declining,seasonal_naive,0.031600988781267866,0.0
us_female_shoes_69,us,female,shoes,increasing,seasonal_naive,0.0936086480890769,0.8917711535794821
us_female_shoes_7,us,female,shoes,flat,seasonal_naive,0.03402920816240398,0.9804726672278007
us_female_shoes_70,us,female,shoes,increasing,seasonal_naive,0.1341005675150698,0.3377133457005468
us_female_shoes_71,us,female,shoes,increasing,seasonal_naive,0.09627881478204374,0.658901268635842
us_female_shoes_72,us,female,shoes,flat,seasonal_naive,0.0,1.0
us_female_shoes_73,us,female,shoes,declining,seasonal_naive,0.12137075072354177,-10.80139735646741
us_female_shoes_74,us,female,shoes,increasing,seasonal_naive,0.1385721573522909,0.5293192955709011
us_female_shoes_75,us,female,shoes,declining,seasonal_naive,0.08653740575551865,0.47958093636109667
us_female_shoes_76,us,female,shoes,flat,seasonal_naive,0.0,1.0
us_female_shoes_77,us,female,shoes,declining,seasonal_naive,0.08385637191311972,-594.030116953851
